"","ID","mvn1","mvn2","mvn3","mvn4","mvn5","group","dv","age","gender","wealth","alcohol","healthprobs","career","family","support","predictor1","predictor2","predictor3","predictor4","predictor5","criterion","trial1","trial2","trial3","trial4"
"1146",1146,154000,11700,1968,10.1374447236239,4.25031509187317,1,5.29394977083439,33.8746445067681,2,79.9696854072507,117.906834061326,35.0760274051507,15.1859852319925,41.4131468251246,41.9844503940083,2.6494083819923,17.3754592801861,24.6281038275307,51.3720594540146,40.0547271034777,4.99661089625298,43.8188915352349,66.1069677678265,68.8613188833037,65.915346702775
"1147",1147,403000,15138,1995,7.84699023270688,18.9243806524486,1,3.49133536295444,51.0239072399659,2,-9,9999,36.421016066649,13.5639739605677,60.9113999742234,45.4735279209364,3.20257903197539,22.4905582824003,21.9371736102901,63.0165423251945,29.4599090813299,11.4722153654804,47.7475893309874,63.3944660203925,67.4571608055765,55.4155608370577
"1148",1148,190000,9620,1977,7.40097948141133,56.4982010892837,1,3.69135894611585,47.0735344617731,2,78.1251534324726,106.255822341636,32.5405602412139,14.6275750490253,NA,999,5.06686577488223,18.4434209373642,27.0249016211666,59.9581502597939,37.1936101358529,6.99564378864456,53.4544001623175,61.8706722606469,74.7176039993341,41.9736515074583
"1149",1149,85500,5900,1923,7.50291080956641,36.9638608827744,1,6.12287187172416,44.9243924023496,2,77.7702431595698,105.70885596523,35.5618021080169,16.5741863242213,NA,36.8684811819818,3.4505831445675,18.6030789511463,23.7538931408884,55.7840482744635,21.704691296632,5.11080339341935,55.7442639479083,46.4969997896072,67.1549936205043,84.6897754416953
"1150",1150,140000,9000,1946,13.5982639178544,87.9683439423205,1,3.32077505022905,40.736572183748,2,-99,97.7947579604165,32.2075365719391,15.021683377172,51.032441542644,37.9615203296526,3.34727236108416,22.6268133395865,35.7775175308929,78.613502527403,39.0370594703754,6.15495823978089,54.7649401143668,64.1343433367249,57.9968637308405,28.9834503200249
"1151",1151,160000,7082,1916,8.00803524314407,0.293911537224525,1,5.05126821917052,41.5316425953643,2,-99,94.3062477653679,22.0126801059553,11.248914000212,NA,38.8169307375637,4.22710617095321,12.1653393998889,20.6011611809315,47.8704447994502,47.6345113486837,8.54058829547092,47.9480310611027,53.6877464727392,60.313503097623,50.3610388731715
"1152",1152,266500,9042,1941,14.4702201919557,89.548880789291,1,3.80454219311165,48.7656450901671,1,72.262892745711,131.342315784104,31.6311158399726,16.9695140315088,NA,999,3.27075362476738,22.1862448084246,23.591034709534,65.6311933561419,30.0944927477464,6.79381516161459,54.4610064171193,55.7981446764687,74.450461067013,56.2747352115196
"1153",1153,315000,17597,1971,8.21094315877517,96.2824446923364,1,3.9411464407719,44.2094307154931,2,-99,97.9746721312643,30.282003977042,14.3726030708769,58.0576005475672,999,3.24088277821835,24.6273249350977,21.0454801649419,60.8738938683265,28.0197251484843,12.1598999285094,51.5724665992516,62.0408292427449,74.6495543031314,54.8044057380925
"1154",1154,221000,7180,2001,8.91900399096058,99.889737186483,1,2.91074809765021,44.8970085416449,1,-99,96.8723360515814,31.0979281788237,12.9165190982977,49.6985041836345,37.9172299891569,4.3392157611884,20.4954018479592,27.4253542383577,69.1150613188265,46.4238526992149,11.5688468412429,46.2157656440282,66.7561220635895,60.9638126555806,53.9012358577709
"1155",1155,300000,10872,2006,9.75794686199714,5.62326676809235,1,5.32882878602301,36.5803142877286,1,-99,66.8113147726476,28.4053445633881,10.3981876240788,25.5795235955036,38.9233034393632,2.67329183698275,20.8612931725152,16.3562383448405,49.3664120508849,30.7635063397528,9.35117678891364,50.3777474197527,64.1442072593576,59.4587851923903,84.1844835648755
"1156",1156,103000,6978,1926,8.88660314474174,16.4991690557833,1,1.69181605627223,51.4904395534596,2,106.423514482112,119.657317012634,34.7550079442221,15.4924119633262,NA,40.783912808084,3.66539369382451,21.430658363928,23.2651939405188,56.6626348525495,18.8863344294,6.24359474589628,60.798470321969,69.635613949558,78.7304833892087,49.6676663543215
"1157",1157,166000,11900,1957,7.61247322457655,61.3844978358341,1,6.34948993867292,51.6498707484129,2,-9,9999,31.9709631735711,16.9963439045119,62.6656346707436,42.7226088421203,3.41646307674837,19.6853412627821,16.3820613031635,48.2548669537081,19.2309368361158,5.62053168818304,48.4264167198909,64.7798598417149,47.7937793744659,79.6413237244441
"1158",1158,145000,10482,1958,13.4087786599981,23.0778353748792,1,3.1015054599771,46.5208355036532,2,78.9619204324376,100.850715681954,35.6285258597708,-999,52.8974326818087,39.2810170191322,5.95035283042697,23.9194689829302,26.2282865815099,73.1391696695534,24.0993170517768,19.4206262472619,49.3291766683757,58.5580783263398,76.1880680507805,62.1590943211044
"1159",1159,136900,9525,1954,11.9938261519971,19.656224186285,1,3.20052648931462,48.7353704040568,2,70.005818777027,107.344807626586,31.3408181453658,13.5787348185189,50.2743024668917,35.0858110243062,3.27570661893927,21.5745060659454,24.4173688045867,56.4820401706234,34.6170581055871,11.8706768935978,47.1501092784719,50.0889420843169,33.2075868722167,63.4221154996306
"1160",1160,263550,11692,1993,11.3208446551894,86.8964205624911,1,4.05175750021576,46.1246739209648,1,-99,112.454830112934,24.7365801456648,12.205411929235,49.6172934809387,999,3.61413133134873,20.8019294338026,17.8315804454693,52.5545133554392,24.3213715306923,9.08502623396204,52.3316188331817,59.9851115702312,55.6889581419862,84.0933542954984
"1161",1161,140000,9450,1957,9.29615171984519,51.3347977823311,1,5.63586305672613,44.3323085519235,2,71.0578804659013,108.512464494114,28.7220056815087,10.4562387142784,NA,36.7339684339493,3.85287054937906,20.6646078323525,29.938489526765,66.6579000074545,30.5246647499328,7.07284806844089,44.452978317682,45.1463974384335,71.0560188899477,70.1343443154178
"1162",1162,205000,7500,2002,8.88262999601564,1.95426360867422,1,4.30643337830115,50.7819014878906,2,80.4008753160346,108.266216535494,34.1943227726062,15.3948384177979,54.2098910526712,41.0677005680623,2.59243297046255,22.08791815045,24.9118269883672,64.4721306266775,38.2846259234543,12.1917525384215,53.0159474966621,60.3140486572357,65.6384200138387,67.2844896855089
"1163",1163,295000,18386,1880,13.5648472902589,11.0332278457238,1,6.00137392554298,42.3282230697365,1,84.867291118174,129.23469651923,32.1226474508322,-999,NA,999,5.3703366530993,15.0176464010452,22.9135997306371,50.0523032716488,32.5245119307011,8.81273756131024,45.7372602101178,58.0857125799729,54.7436540666222,83.6984421129456
"1164",1164,153900,12665,1915,9.13373761913924,20.841941280651,1,4.70970667202245,46.03743941869,2,90.9547163335814,100.195382405172,32.3535664957431,15.8506491273377,43.381969388154,37.7680912406175,5.41058835024502,29.405936313877,21.0792508044448,65.0726439465471,33.8632493502463,8.78541199526344,49.9591691407813,35.0951614764468,49.3519605447137,85.6577899529591
"1165",1165,158500,10738,1966,8.48563126314087,47.7958939011509,1,4.04566501636792,44.644622021085,2,-99,109.48748523746,34.6413303361,13.2432533169514,55.6948040834858,43.7778657097819,4.46132429917063,14.9864108638665,27.414527918784,57.0908327968311,20.5708974753694,7.54450020438663,58.1352629890777,67.3879662827988,74.1317615005661,63.8857643739015
"1166",1166,130000,7200,1940,9.55132728100451,28.8061981349818,1,4.10510504830961,43.2233761694295,2,70.6982443246794,93.2888234459824,32.8360492391654,12.7429198578631,39.4873012181434,37.4233267787128,3.26945941291203,17.5243297965365,21.5192002596354,54.7906092019093,24.2197671203453,8.51606870139792,51.9591235545031,64.909891283504,80.7397165152353,66.5765001509881
"1167",1167,96000,1680,1971,12.4163914362108,8.90785986265967,1,4.83145044039879,52.8587332872631,2,90.903283335363,9999,34.3115297475414,14.6925232478488,53.6071282592265,38.3591489902557,4.06741170624049,18.9465542970171,32.2527869581362,69.1285824221218,32.9756053298816,9.31315813011114,47.3471257340722,43.075697091987,52.8901278364339,81.1423856880494
"1168",1168,122000,15635,1954,8.37870763266359,99.2204070133873,1,5.33363423517668,43.708006254818,1,-99,82.2881800960864,32.3640407558363,-999,NA,33.254053407416,4.60964629488045,11.5133971102968,23.1503714075898,55.1094031485357,22.6261072757502,8.79418711540528,47.3217639373481,28.1420079747892,34.8992946762699,89.726369285996
"1169",1169,316500,14463,2008,10.281849792215,15.0906580472997,1,2.56865509517967,46.1357776799541,1,76.9982969897026,9999,31.6580769882188,13.9820394627128,NA,42.7112205707435,3.99692477384958,15.1844355656322,13.888916423027,43.7318153040053,35.5061928370682,5.84879834143335,44.3322676309955,64.590208544842,52.5143542391886,85.0373950130697
"1170",1170,197500,9360,1972,7.99925030771577,96.817361398925,1,2.10629212047327,50.5442048595267,1,77.9500768859311,108.706309364135,23.8669253932468,14.5375892943602,45.6599335206066,999,4.73304298433059,14.0194577476332,26.9388107251307,61.2111934382491,26.5662232316462,10.6112220960971,55.2095865720542,61.1455571644867,70.2729393870089,57.7223908476152
"1171",1171,210000,13175,1978,13.7671031651773,32.8374461238622,1,1.5480293571658,52.4705239114243,2,-9,9999,37.2866976729686,15.7992292886021,62.2439394932102,999,3.52499338841835,29.759188885006,25.4669553895479,77.0490195096971,29.6480054055959,9.96153959711762,51.2790689035151,66.697278971234,68.3477805443414,75.5698925314791
"1172",1172,219500,13125,1940,13.5347488566758,7.39071493941073,1,2.87700859334835,51.5054684433104,2,-99,91.8939830843041,26.0183661761239,15.4111795041416,59.054621564415,999,4.61825995993479,18.8274860815795,20.8663797320692,57.2064888930149,24.4377712959868,8.82366998773416,48.7994922731615,53.1820404392295,47.2686411786396,71.1905873934126
"1173",1173,133000,7920,1970,6.7009922447983,69.5982425827809,1,4.91509317676501,36.4362042014988,2,-9,114.418522831588,36.4667576724574,16.2573021188661,NA,999,4.4063562890054,12.6731758145658,27.1593103740376,55.2713542960342,25.8963750365345,7.62826178201171,50.9713930360202,62.8188358199726,59.4476628084767,83.2914219460248
"1174",1174,79000,9600,1924,5.05182041469826,26.7122323026864,1,7.42531529314961,41.8489510239974,2,80.2711180050385,9999,32.2509225598151,15.6436586937794,NA,999,4.19916258281119,19.8906391263039,22.5561089873105,62.6448584758538,32.6147632519109,10.4404308483927,41.4934723428309,47.3732612137732,65.4820441803747,72.6020212193779
"1175",1175,126000,6240,1938,13.0313981940776,94.6979652881471,1,4.59315846493529,43.0370185153478,1,75.2666213846728,114.395761884266,30.2143039616671,-999,NA,999,4.73796202629139,24.9353337486398,19.4137200806343,59.5610562640072,44.4481034369971,9.42691205955775,52.9072182242976,57.6281755510459,70.5673771026649,34.3463623741038
"1176",1176,155000,13695,2003,8.47594298519068,74.9640766400141,1,3.56433563105004,38.2808213714673,1,79.145329218221,92.1392298233842,36.0288774926577,-999,NA,999,5.20757454497551,23.426610105742,28.2357517211925,68.1336727315127,23.7063007017771,13.32833000867,53.0719503938994,75.4275848092334,67.5438112906767,30.6180777550869
"1177",1177,162000,10778,1990,12.3824442892371,5.77613048096228,1,1.15135681207587,51.7239394270703,2,-9,9999,34.8638468957424,19.6172246936792,NA,47.9481509716311,2.75320534136537,21.3735344005114,23.5448871092315,62.7966915751157,32.0279610007903,8.3871283421684,42.4111709329551,36.4639951921679,48.5163450653943,64.7891042104645
"1178",1178,188000,10110,2003,11.0092969618079,94.5456660698429,1,1.47999792615977,42.9210706626358,1,79.0003553506869,88.1894103868846,26.5803284518293,-999,39.1786253205819,999,3.36537242072033,18.9846181592922,17.0291031520911,51.7112083606906,20.0424769407976,5.69384448310008,45.7164099660458,49.6691439776102,40.8735453843514,57.9656155240025
"1179",1179,402000,46589,1994,10.4399345929851,91.8385940732117,1,5.9472454936367,38.1879959048802,1,-99,98.9282342642568,29.8832422238379,-999,46.2646431615475,36.4114200600383,3.89008299631515,19.8480217683444,23.7963215288777,56.9701433670852,29.4408060447581,4.20061970869615,56.0017302412108,55.4285676325497,63.1772656729549,60.7113752866424
"1180",1180,228500,23920,1984,10.9806639750445,63.4144562851072,1,6.03330452765451,38.1648694905256,2,69.8199142636369,109.269921351422,32.6919914946886,11.3427496889675,NA,999,5.59788453734352,30.1407710821613,32.441724157056,92.8312151502732,30.0152215091711,17.1485581002732,49.5427331591534,54.998288566082,49.9364379347217,96.1722090977657
"1181",1181,170000,11069,2007,9.96196018388699,59.1880969949938,1,5.14523434852265,36.575070014545,2,77.6740243033675,100.553600588625,34.5103076982666,14.4328081897836,NA,38.2030592396636,2.17195783571579,11.8074300681502,13.6388065764452,36.7424792127775,23.9169278195696,13.1860786690442,59.938666011187,49.2577178724376,60.8402708695009,86.3988039457288
"1182",1182,180000,18265,1986,13.633612652549,74.8932696420974,1,4.61089308167977,48.0235089343147,2,-9,115.231692748658,36.1902244726736,16.8487519106317,60.8526932892258,38.7626930945194,3.44416333522756,17.5838123969682,20.3410309216692,49.2623207286599,19.0869249459266,6.30870222531284,50.9896044911013,65.552884693967,80.9697349299547,50.867654096578
"1183",1183,161750,10900,1977,8.20497797876649,0.00281817262115339,1,4.41440776357502,33.4325785664523,1,74.7361998936028,85.4017318769988,29.2049645854339,-999,40.9349666229796,40.2313820358477,3.06060151820438,23.2537310653547,10.1617913095529,42.7735037048247,17.9159675192732,2.33946245863312,49.2831522816751,52.9446501671552,53.9337606734504,56.9053456571857
"1184",1184,97900,6956,1948,9.75944301145958,65.6855798641086,1,1.67057638325692,50.0452645871922,2,93.1991000517755,121.369556667417,37.6331964248652,16.2643544973636,53.6390637072671,43.8397492549383,5.36377481090715,25.2114385487929,28.1225677200279,73.0946676127598,30.945182007067,9.56063666507022,47.956499029314,57.5572869945641,60.0828253988201,70.8543154047235
"1185",1185,212000,10769,2007,11.5364233075653,70.4508332376745,1,2.91152187839353,48.6738462747059,2,84.8100345286435,104.971460208727,36.6623117573516,11.461744466661,56.5725990851866,39.508466338311,3.60526761299115,16.3079081743492,26.3008563876014,57.6389893556761,28.6572896762597,8.01362851508623,54.6415519081261,50.1538129012596,50.3932825275586,51.7215219200824
"1186",1186,122900,8064,1949,10.4831277670633,92.8860876497469,1,2.20373181373264,43.0088046634381,1,78.0422013465181,109.595808452688,26.7913225965495,-999,57.6716470037707,38.4419855615804,4.76429665204546,22.5588232018956,26.5699934924385,63.9984783810284,32.219680546604,7.17656306961833,44.223466276103,59.5420634197153,65.9299290691907,90.1393009871946
"1187",1187,348000,9452,1997,11.0578489372126,0.732508137154916,1,4.75140183156747,41.3912502463444,1,-99,99.4079696080802,33.000828684505,-999,NA,999,4.56588889628281,25.2844479497387,21.7839908899537,63.0821066238708,48.4655800298318,4.87335281257317,41.864026553875,33.7134180094644,48.3257897337239,69.7321163454543
"1188",1188,172000,12700,1964,10.2582279034684,5.85515795707108,1,4.45538676398302,41.8950264225707,2,74.7453251965736,110.141434305122,35.5029609775922,12.776703303164,NA,38.8423065125878,2.12950699621174,28.4050764559533,24.5658840704283,68.6203644899853,31.6047273626584,11.416810274296,58.2018947470164,59.4935477102286,56.7408815553448,79.1782366842979
"1189",1189,128000,9600,1950,12.0859688428264,41.2052667699065,1,3.7632338108771,37.8729707111191,1,-99,86.6636374438797,28.1945622567071,-999,41.0240477325031,999,3.08602484831852,22.9882626032438,20.0700893233939,59.159805052503,23.357941960379,8.83495829567525,55.4993733340792,47.7925800686133,77.9727117166481,77.5579868769324
"1190",1190,227000,9808,2002,11.2242770230361,13.0833594475819,1,4.17022858140123,41.1500016116259,1,-99,118.325304308466,31.0267650965062,-999,NA,32.2105381928243,3.31697315767325,20.9667885647166,25.2245311902253,61.4437227721855,31.6808221769597,5.62316067745246,46.2993487380713,35.7042482216798,38.0756419995565,98.9652760928584
"1191",1191,160000,10147,1994,9.69860869405728,52.2575773329607,1,5.15869591182355,56.4835340208296,2,-99,106.982331830088,32.2564399729334,13.9951514453382,54.4741949290005,36.7725912184546,4.22497004322891,24.5497564546203,15.2667621834589,53.6636087084978,28.5346902917095,5.38490614904335,51.8649766609782,51.1998206376992,41.480362748199,61.8639136685204
"1192",1192,170000,16905,1959,11.1789007464931,2.33402263257206,1,4.37577544833395,49.2420320396702,2,-9,9999,31.8155339771555,16.2122224535315,59.0421740226907,999,3.40488631038259,13.6863315012254,22.3339830356051,46.0753879068392,38.5156538087419,6.9131730734117,57.5526607222017,84.0330571722166,69.9072830567887,51.2797431781001
"1193",1193,158000,9350,1964,8.80170595701711,41.3029820560178,1,1.76499868978228,42.2077956176831,1,74.469037728565,104.968420421231,33.3988786194387,-999,40.8266254665267,999,4.70516942547423,19.1644423555999,25.2579481439994,63.0185940397567,24.3590712119425,5.30861415441365,47.5475914598276,58.9322254887763,55.0146090510203,52.5154535911917
"1194",1194,167800,8918,2005,9.55480740153648,11.7167327406763,1,5.09757112020495,51.284034951675,1,-9,112.929632752344,31.4378129350476,12.9592227328827,53.9243296650069,43.6637395634547,3.86054764972259,8.06597607514309,24.3631274224886,45.2932552029985,22.3097139367813,5.96944218859025,49.4864531631112,59.5354451455493,66.9884559589749,61.630753726894
"1195",1195,134900,6950,1979,12.9938594959808,25.6972833053783,1,2.51864688901291,52.012463119871,2,-9,9999,36.4049180098835,17.5105826320326,NA,45.6921136511147,3.85454455349687,20.0082751604879,21.5091381054715,53.7269008364709,31.3040611965212,4.93588837622286,52.1774947693396,56.8853551693034,87.6606934234364,49.335305200647
"1196",1196,190000,9587,2005,13.3726826596855,99.4883517096565,1,2.58409572285757,52.6155859053168,1,87.7701516325955,109.882596681939,31.1728122747582,8.97029508126873,54.5558910357999,45.2336617197544,3.87835194758027,16.9725157356577,25.7156583944742,59.1969132941647,26.0876599249081,8.84338096066846,50.0693925026518,57.6203091056886,65.3396458021383,58.4471418238514
"1197",1197,192140,21930,2005,10.3640290486468,81.4936631452975,1,4.42695532063828,51.6494151843192,1,74.3714490074329,117.463179740208,31.9542285854975,9.96705528822099,53.3817682598582,999,2.67603876282593,14.7837957172475,28.5125850652669,56.4678513363058,28.6979416822414,7.44695326475016,41.7710814566474,39.9957684925968,49.5092840836508,96.2024178773176
"1198",1198,149300,4426,2004,10.6142109427063,65.4186349829701,1,3.65773956301155,37.0256043384275,2,76.6472011418174,80.9418141979562,32.3601550300134,13.4093861466005,51.4944701313292,34.9090463304235,2.50555466392992,28.5686839880968,17.0655314249972,56.473390222683,29.0739309330243,9.42951571715963,42.2754458675697,40.7666589687833,48.4829822663808,67.6468030496635
"1199",1199,132000,10366,1964,9.03035840719233,2.57092654422546,1,4.79038256196963,41.7111282997303,2,82.5702856148593,110.578776997753,27.2802224517427,15.7953284992742,48.9611042372994,36.9952822085749,5.50485643728739,21.9675917913103,23.6552564075181,64.281838921443,29.468308180818,12.6861315108996,38.4535389613062,35.8817282644056,44.261223421382,97.2352385695524
"1200",1200,181000,3182,2005,11.6329164019056,5.18136646941447,1,2.49307099348746,50.4735434366077,2,74.5041774064398,95.4943263350412,30.2480438837403,13.2211258084571,38.8126758778643,39.743531926551,3.58739459253394,22.231471802385,22.420646804439,62.7514837504323,37.7589002158351,8.09542872259123,49.8629904694144,42.4512913482627,60.6199591545829,57.692541659422
"1201",1201,248500,9345,2007,8.00897151785001,92.061413073564,1,4.46975817646479,39.6371430922037,2,72.8932502396294,85.9215031873238,27.0804067441585,12.2861394085199,NA,999,3.60961549274569,25.0864782566497,28.3607357534514,70.2388078395608,23.2999432222792,7.42747551661984,48.5066975208228,62.5463788010447,66.6163249670033,60.1329050866593
"1202",1202,221500,8987,2005,10.250259320938,93.4030535585418,1,3.95462053731932,47.8149414862809,2,75.4273976191995,109.301605323959,25.53617639945,12.9134609716499,59.532163565098,41.8303484801134,3.63228908434442,14.7824143714006,22.1627849659234,52.3094608478351,29.1837396364582,5.47003308620579,49.1070812604368,54.2771007737877,62.0774559142693,59.2665579873939
"1203",1203,177000,15576,1915,10.7222776024258,2.1974827781398,1,2.34711222802993,36.7582052247808,2,71.1928697484125,79.2141720037231,29.5382623304569,15.4194775331154,NA,35.4047716697713,3.62468571075789,25.1161227045308,21.900360001388,62.1788919545504,27.1208172268379,7.89549730648911,51.2748465487877,55.5645559404471,66.6532267038253,91.7573668961386
"1204",1204,197000,15863,1920,10.5357761390336,0.00558118814122987,1,2.64315214210129,51.4434919947256,2,81.8018037033469,107.629063037573,NA,11.2441877635377,NA,999,4.99087129431534,19.3538530914334,21.3233539478652,61.8490527634523,24.8070326354156,10.2267595311525,49.9782003781905,57.144505695284,61.3176199684317,52.2273490278324
"1205",1205,271900,14684,1990,10.4739796524092,78.2314483443867,1,5.68363566258969,45.1357651546396,2,-99,110.229476369309,30.6847058428421,-999,NA,999,3.65338434729479,10.4821300226602,18.7666514090488,40.4384884175668,30.4766809211539,6.41798193143264,52.7773162116839,51.4594454165231,73.0088444076103,49.7209154928776
"1206",1206,137000,3612,1993,9.30601399744198,7.45436434795762,1,3.20770466657006,52.9875595294967,2,76.7674750735998,9999,29.205194566379,15.8117471731417,55.490136672799,40.1128502810249,3.66287021633659,8.35625386197643,26.8931886722146,45.7506082894016,30.5148270302637,6.93206897841349,52.5395903853054,53.3506047765563,58.1514303815605,52.6792056564402
"1207",1207,147500,8574,1916,10.2569136066146,2.16562882075075,1,1.96252859859579,44.6000943504069,2,85.6897712520988,85.8592169549363,32.1352274418224,16.1133192887478,NA,999,1.80637901142211,30.1389739431859,25.8510921620178,80.3612575586436,20.0978219005058,13.6514577068139,54.093896321822,56.9280489999644,59.9011787407256,59.0152515387728
"1208",1208,141500,6120,1936,9.39263675278012,96.9950176416861,1,4.64992325462805,38.2764827979524,2,79.6125174474432,109.780992046275,32.7111357546709,10.4290372655364,52.1939387642809,42.0067683909843,4.9369616390569,20.5142656339578,21.7073850599889,64.548288712443,13.8069151583439,12.6954104393419,56.4163338377807,52.7052214598529,74.1604168509211,46.5296160314631
"1209",1209,280000,11362,2004,11.4332053275848,18.2976061330538,1,2.99100544849743,55.9690873076161,2,-9,147.855807190385,34.5887578684276,17.8026696286937,72.4289120442941,44.7383659418236,4.25888661722684,21.7072571559512,20.6729490794058,62.3735869385,37.6992577974764,11.4618820717579,51.3380599456055,49.8545591252179,62.8536487128335,71.5145586966644
"1210",1210,150000,15240,1977,7.96787631328034,0.0126710742356454,1,5.7861854605857,48.1643574278301,2,-9,115.98482553327,34.5738971053234,19.3697834553332,45.2063702710358,40.4404862294279,3.27015929825849,13.8456476115709,23.4128077982417,48.5976192018467,51.7880526436828,7.18345451664447,56.8150637484037,62.3624436965081,59.0648781586182,72.3701546985599
"1211",1211,226700,9803,2005,11.3176774366714,0.0011242667856059,1,4.45720025275495,50.4978385103981,2,-9,103.721421831276,29.4410133454486,14.8027149208939,NA,43.0352934557302,2.8232720898508,20.9991458046923,23.2335024634536,54.6996118256388,27.8744808417824,8.92043073566657,48.3978423214907,49.8901874322999,66.6854104422253,40.1158890909178
"1212",1212,153000,7010,1935,9.54252874996815,87.6987238867223,1,4.1604342259411,45.8997471368366,2,72.6529647486382,92.2670750225929,30.0962685169278,16.4960053323469,49.0769337515857,40.6026508792745,4.38728141699696,13.1686831671572,27.8050909467455,56.619080119757,29.6443237328128,8.57144811251881,47.6238162777082,57.3028466999236,40.3143989870104,88.5066657387862
"1213",1213,224000,14778,1954,14.1183948348073,99.9607982546393,1,1.6532691626307,45.152836399568,1,89.1344107628748,114.120905283097,31.7079481010452,13.0039057608611,NA,31.8145508785867,3.78514274229381,18.2797827513795,31.8852012091335,64.677808153699,48.6520870772967,6.90907790570481,45.7682321504976,54.6676395464222,41.0253855860211,61.8786154971409
"1214",1214,360000,11578,2008,8.73625005507846,93.1347299889342,1,2.64487421536145,44.802544846217,2,91.7155569377698,9999,37.6903022511597,15.8575336986089,50.4694686625754,999,4.75597879665375,18.8120112069328,19.1247735958881,57.2916255087469,23.9568435026028,9.10805056229049,56.2147173909545,60.1672104144555,51.334718661494,69.5625191418328
"1215",1215,350000,8834,2004,9.60449229102267,34.125866888245,1,4.08820496560058,51.5222698936244,2,79.4281768687475,9999,27.6173944876186,11.2703980527096,44.5953146022209,38.2106134011021,4.95838376767885,22.642292561029,25.8824603765635,64.7138048266912,32.5665127264764,13.564891245756,57.5546986341954,55.8276917745274,71.331791214675,71.3116268447237
"1216",1216,107500,6600,1892,7.99379673903504,99.8830320841845,1,6.25934208237611,45.7739199544747,1,-99,102.891284982784,NA,8.76297733333619,NA,44.6116032503589,3.54021664552386,23.1683126022238,29.0368264994837,67.9750413932998,27.5042224280059,12.817186553142,46.2934738062493,47.4846782685593,53.391841301253,76.9473120233746
"1217",1217,213000,9373,1975,7.73697564364172,48.4925494252757,1,2.45185162766791,48.5329530848365,2,-9,9999,27.4335864893268,18.3679402440629,52.6899672459321,41.3743985071113,3.84884575109804,14.8303809401391,18.1462064586468,48.7824269618233,24.30920660449,7.60880522161813,43.5294415989038,44.7976327436877,62.5566914410593,78.4217114777681
"1218",1218,189500,10179,1997,8.78828781598637,54.0565107257765,1,6.71503680161422,58.573490651151,2,87.5983767067466,9999,38.6173366136541,16.0259152969999,46.7944535555364,999,5.21513051728412,20.9965094888352,21.2389119437651,57.621374513926,30.0102662517755,10.310094919588,49.999551364062,49.7595715524828,63.3120634420892,58.6440958227701
"1219",1219,155000,14680,1960,7.88150975292713,26.3070985641196,1,4.58126152223545,57.4428432765782,2,73.5058891560776,103.4280532677,33.2043152083381,11.9210823092187,48.1067876258451,999,5.07215535924991,20.2418497151637,22.7491599853679,65.6858695572524,22.007998993252,11.5981845406171,44.9893948681853,51.8112650075856,51.8023382610084,85.0667478902491
"1220",1220,161500,8872,1997,11.7115145319825,22.0731018176001,1,1.95763181110694,40.2527103706652,1,-99,110.014325673883,28.09308154168,-999,NA,35.9389938509043,3.70979282095452,20.1050787122319,20.8240603105362,52.5149038250752,20.9756244289118,4.39379972324738,44.6930678373577,47.1946981783313,60.0090257368505,70.7036751378802
"1221",1221,158000,11050,1975,11.164379075123,15.6696397133076,1,6.49079820124507,33.4640192063866,2,89.4624859224807,79.9331630567756,34.0250855793101,17.679327632278,NA,999,1.25696472962553,24.9814243067443,28.3451438106523,71.869822296659,27.7622980486885,16.8475584044993,49.0477923756277,60.467275719882,63.7317683357113,57.6121417995879
"1222",1222,285000,4538,2001,8.96956520304042,96.8359373001748,1,3.37101775935114,41.5350310066451,2,-9,98.4572344679238,34.1029311874985,17.8504181276676,49.2936370893499,37.9844514043555,3.62999755057476,21.7917942790431,27.2731145304089,60.9358130220311,22.7311295578642,5.41686691723674,51.1406357424502,60.1870727025851,79.2633468927559,66.2542953276653
"1223",1223,245350,10475,2008,9.91767981615699,5.16051637519036,1,4.91379882459004,36.9343349564875,2,70.5324713766127,116.498517330357,25.0400759762122,13.0349508437858,NA,40.2470938191972,2.15234296875986,19.5493165973912,25.854956446113,60.3389709735059,41.6018960778541,13.4192425171123,47.8587546647466,56.5687623493392,75.3135238552534,68.9804534299628
"1224",1224,192000,11339,1979,11.0575440901433,75.0693598870319,1,5.42995850799589,54.6910358520177,2,-9,104.610430079273,32.7520722677013,18.1999859466689,48.8358697562255,999,2.06819173680703,15.0270021876562,28.0659852586266,60.9652082173517,47.3919614748244,12.4871913373813,50.340605933018,39.7919943343156,56.9829984265277,83.425814549816
"1225",1225,215000,31770,1960,11.0038900054562,2.34422110410325,1,3.72099188405702,40.3702108833508,1,72.5705672822381,109.560690266227,31.8030784213259,-999,NA,999,3.7444585184313,7.0998595372103,20.7066303977375,40.8492500765342,27.6480085708015,7.59234972599167,47.9087152771653,62.5235134357699,56.528481258216,64.6818472674033
"1226",1226,139000,9000,1956,6.55547060533783,23.479263619909,1,6.0969542773517,44.6673714742702,2,-9,96.7400101424022,33.5962755326637,15.1821495042067,41.5601447318341,37.8912441885117,3.62888885062107,18.6550950438236,22.9660645123243,57.5458957875977,28.9318516779363,7.55451190308236,49.288557474812,49.0354822125935,66.0145857182051,67.7103020003168
